"478729","occ","","","47465","Ziphirostrum turninense","species","64607","Late Miocene","Late Pliocene","11.608","2.588","12767"
"478730","occ","","","47465","Ziphirostrum marginatum","species","64609","Late Miocene","Late Pliocene","11.608","2.588","12767"
"478732","occ","","","47465","Ziphirostrum marginatum","species","64609","Late Miocene","Late Pliocene","11.608","2.588","12767"
"478733","occ","","","47465","Ziphirostrum marginatum","species","64609","Late Miocene","Late Pliocene","11.608","2.588","12767"
"478734","occ","","","47465","Aporotus recurvirostris","species","64615","Late Miocene","Late Pliocene","11.608","2.588","12767"
"478735","occ","","","47465","Aporotus recurvirostris","species","64615","Late Miocene","Late Pliocene","11.608","2.588","12767"
"478736","occ","","","47465","Aporotus dicyrtus","species","64617","Late Miocene","Late Pliocene","11.608","2.588","12767"
"478739","occ","","","47465","Mesoplodon longirostris","species","64852","Late Miocene","Late Pliocene","11.608","2.588","12767"
"478740","occ","","","47465","Ziphirostrum recurvus","species","64622","Late Miocene","Late Pliocene","11.608","2.588","12767"
"478754","occ","","","47465","Eurhinodelphis longirostris","species","69732","Late Miocene","Late Pliocene","11.608","2.588","12768"
"478755","occ","","","47465","Eurhinodelphis longirostris","species","69732","Late Miocene","Late Pliocene","11.608","2.588","12768"
"478768","occ","","","47465","Phocaenopsis scheynensis","species","64658","Late Miocene","Late Pliocene","11.608","2.588","12768"
"478769","occ","","","47465","Pithanodelphis cornutus","species","64659","Late Miocene","Late Pliocene","11.608","2.588","12768"
"478772","occ","","","47465","Scaldicetus grandis","species","64626","Late Miocene","Late Pliocene","11.608","2.588","12768"
"478773","occ","","","47465","Scaldicetus grandis","species","64626","Late Miocene","Late Pliocene","11.608","2.588","12768"
