"Ontocetus oxymycterus","140.769165","39.348057"
"Eurhinodelphis n. sp. pacificus","139.433334","34.755554"
"Pseudorca n. sp. yokoyamai","141.259995","41.106667"
"Pseudorca yokoyamai","140.070007","35.346699"
"""Idiocetus"" tsugarensis","140.213058","40.779720"
"Loxolithax n. sp. stocktoni","-118.349998","33.791668"
"n. gen. Tiphyocetus n. sp. temblorensis","-118.500000","35.299999"
"n. gen. Peripolocetus n. sp. vexillifer","-118.500000","35.299999"
"Parietobalaena n. sp. securis","-118.500000","35.299999"
"n. gen. Liolithax n. sp. kernensis","-118.500000","35.299999"
"n. gen. Oedolithax n. sp. mira","-118.500000","35.299999"
"n. gen. Lamprolithax n. sp. simulans","-118.500000","35.299999"
"n. gen. Lamprolithax n. sp. annectens","-118.500000","35.299999"
"n. gen. Nannolithax n. sp. gracilis","-118.500000","35.299999"
"n. gen. Platylithax n. sp. robusta","-118.500000","35.299999"
"n. gen. Loxolithax n. sp. sinuosa","-118.500000","35.299999"
"n. gen. Grypolithax n. sp. obscura","-118.500000","35.299999"
"n. gen. Grypolithax n. sp. pavida","-118.500000","35.299999"
"""Stenodelphis"" sternbergi","-117.168892","32.739166"
"Mesoplodon longirostris","147.966660","-37.854721"
"Liolithax kernensis","-117.702499","33.597778"
"Lophocetus n. sp. repenningi","-119.438889","34.614166"
"n. gen. Pachycetus n. sp. robustus","11.011111","52.224445"
"Pachycetus n. sp. humilis","11.011111","52.224445"
"Eosqualodon n. sp. langewieschei","8.566667","52.200001"
"n. gen. Microphocaena n. sp. podolica","26.133333","50.099998"
"Scaldicetus n. sp. lodgei","141.933334","-37.724998"
"""Steno"" cudmorei","145.042221","-37.992779"
"n. gen. Paracetus n. sp. poucheti","-65.036942","-42.776943"
"n. gen. Notocetus n. sp. vanbenedeni","-65.036942","-42.776943"
"Parapontoporia n. sp. wilsoni","-121.849998","36.916698"
"Balaenoptera floridana","-81.669998","26.717222"
"Scaldicetus leccense","8.223889","47.401669"
"n. gen. Helvicetus n. sp. rugosus","7.433333","47.116669"
"Schizodelphis aff. sulcatus","8.162778","47.381943"
"Schizodelphis aff. sulcatus","7.965833","47.293888"
"Miokogia ? elongatus","8.038056","47.283054"
"Miokogia elongatus","7.833889","47.294445"
"Schizodelphis aff. sulcatus","7.965833","47.294445"
"Acrodelphis denticulatus","8.038056","47.283054"
"Schizodelphis sulcatus","8.223889","47.401669"
"Miokogia elongatus","8.655000","47.654446"
"Scaldicetus ? leccense","8.358611","47.450001"
"Schizodelphis sulcatus","8.230833","47.411945"
"Miokogia elongatus","8.358611","47.450001"
"n. gen. Preaulophyseter n. sp. gualichensis","-65.529442","-40.304443"
"n. gen. Parabalaenoptera n. sp. baulinensis","-122.720833","37.901669"
"n. gen. Isanacetus n. sp. laticephalus","136.283340","34.758331"
"Isanacetus laticephalus","137.236938","35.368610"
"n. gen. Aegyptocetus n. sp. tarfa","31.834000","28.451000"
"Atocetus ? fuchsii","23.600000","46.777222"
"Kentriodon fuchsii","16.353056","48.222221"
"Squalodon cf. bellunensis","21.316668","40.266666"
"n. gen. Scaptodon n. sp. lodderi","146.168610","-41.148888"
